Absolute Magnitude,Est Dia in KM(min),Relative Velocity km per sec,Miss Dist.(kilometers),Orbit ID,Orbit Uncertainity,Minimum Orbit Intersection,Jupiter Tisserand Invariant,Epoch Osculation,Eccentricity,Inclination,Asc Node Longitude,Orbital Period,Perihelion Distance,Perihelion Arg,Aphelion Dist,Perihelion Time,Mean Anomaly,Mean Motion,hazardous
17.8,0.732073989,15.16689344,74131328,58,0,0.126462,4.992,2458000.5,0.693052276,12.62953845,290.5683791,483.7347994,0.370172104,201.5142519,2.041783253,2457792.691,154.6535829,0.744209431,0
19,0.421264611,14.94161056,24221590,52,0,0.105547,6.599,2458000.5,0.499365908,23.74080552,32.61481696,298.7718147,0.437872718,28.16835413,1.311399751,2457902.648,117.9052364,1.204932936,0
20.3,0.231502122,27.42491833,59672756,7,6,0.236907,3.158,2458000.5,0.603279296,37.06625608,20.64987823,1224.506485,0.888641602,276.4662815,3.591293995,2458202.185,300.7053012,0.293995993,0
22.3,0.092162655,16.59953789,57899352,15,1,0.118813,5.463,2458000.5,0.054290701,26.03711828,37.43875183,435.2763624,1.063005302,81.43757778,1.185054018,2458034.581,331.8129907,0.827060762,0
22.4,0.088014652,7.190680811,19036836,21,4,0.125694,6.316,2458000.5,0.245827458,8.775281639,347.4327176,336.2528321,0.713700059,356.9643948,1.178970435,2457834.386,177.8456656,1.070622953,0
19.5,0.334622375,23.0057681,70860232,15,4,0.329278,4.495,2458000.5,0.520823832,23.4834459,316.3131141,614.4553464,0.677781656,354.311721,2.151163943,2458217.127,233.0812911,0.585884722,0
22.6,0.080270317,11.44978966,35486364,14,2,0.164832,5.948,2458000.5,0.228982647,15.47493071,211.875175,374.3217965,0.783721833,28.5582156,1.249233276,2458036.648,325.2346787,0.961739347,0
20.6,0.201629919,31.75419309,68134184,26,1,0.0686243,3.462,2458000.5,0.677797823,4.166763507,313.6115311,1069.610526,0.65949772,169.7881665,3.434191065,2458419.837,218.8631145,0.336571108,0
20.8,0.183888672,21.89501718,37082064,26,3,0.038909,3.978,2458000.5,0.543888136,7.210834684,225.3733434,825.9788514,0.785811481,86.98779162,2.659884816,2457866.887,58.23481923,0.43584651,1
28.1,0.006376098,3.516106691,20103392,17,4,0.000625603,5.793,2458000.5,0.188232962,0.882742631,163.841225,398.8789278,0.860848097,267.558369,1.260075905,2457912.466,79.45367201,0.902529502,0
20.6,0.201629919,7.069091747,40746356,17,1,0.249175,2.791,2458000.5,0.623634471,9.985439344,228.4641234,2232.944681,1.258334774,6.753619385,5.42843474,2458751.776,238.8776449,0.161222086,0
24.6,0.031956189,20.56979685,45709508,23,0,0.00157346,5.012,2458000.5,0.412638486,2.563673817,216.2994632,519.3741464,0.742722796,278.0125292,1.786291374,2458224.005,205.0793312,0.693141933,0
25.1,0.025383703,16.1657349,58553584,6,6,0.0547516,6.492,2458000.5,0.215454993,11.83231087,157.1965601,319.3534798,0.717353707,215.2556233,1.111358987,2457879.328,136.5941323,1.127277524,0
24.3,0.036690614,11.37670239,12380009,12,7,0.0558948,7.404,2458000.5,0.400980827,10.64182929,216.4820444,249.5119741,0.464625135,173.1568111,1.08666122,2458118.021,190.4385077,1.442816527,0
22.3,0.092162655,18.13360828,58144468,13,7,0.0322434,3.534,2458000.5,0.514157237,8.355333054,132.8228386,1130.837259,1.032040783,159.4420687,3.216415144,2457728.843,86.48163642,0.318348195,0
18.5,0.530340723,16.77931308,52828344,36,0,0.0514994,3.782,2458000.5,0.639207159,10.53794775,283.8580471,881.3182291,0.649053947,291.1495252,2.948877463,2458206.487,275.8585538,0.408479013,0
21.2,0.152951935,9.890398554,65464224,29,0,0.00488139,5.686,2458000.5,0.416646157,8.830020811,200.0636037,403.0813614,0.622962049,255.4158406,1.512832738,2457958.881,37.17060234,0.893119937,1
16.84,1.139081967,13.82936693,44114508,132,0,0.156723,5.592,2458000.5,0.466929299,16.09515254,212.9283887,409.9837375,0.575745142,325.2563177,1.584362854,2458176.803,205.190921,0.878083609,0
17.8,0.732073989,14.39178217,69058760,58,0,0.126462,4.992,2458000.5,0.693052276,12.62953845,290.5683791,483.7347994,0.370172104,201.5142519,2.041783253,2457792.691,154.6535829,0.744209431,0
20.3,0.231502122,6.875905371,74256832,64,0,0.203225,4.907,2458000.5,0.142473374,7.418828455,208.3570176,559.7247185,1.139807876,259.0651524,1.518553605,2458000.149,0.225708237,0.64317331,0
21,0.167708462,12.0503907,13170145,33,0,0.0731153,5.104,2458000.5,0.189278105,20.79453886,80.91237717,501.9981685,1.002169173,118.1528418,1.470119237,2458037.685,333.3336921,0.717134091,0
23.6,0.050647146,14.88014325,31344822,12,7,0.0672121,6.098,2458000.5,0.367532643,9.67683017,0.831786631,355.14126,0.620735503,138.9835265,1.342165809,2458039.069,320.9033499,1.013681148,0
17.1,1.010543415,23.79926578,49533172,35,2,0.0680902,5.679,2458000.5,0.79277784,41.3861042,88.64258598,357.2479923,0.204181839,42.82582408,1.766474565,2458091.014,268.7891452,1.007703354,0
25.2,0.024241248,19.58283272,70818816,22,2,0.00304526,6.885,2458000.5,0.228601145,3.068253059,86.28144053,287.9304122,0.658271518,336.5408534,1.048424088,2457921.578,98.6769153,1.250302103,0
19.7,0.305179233,10.63518507,23955656,23,2,0.127904,4.441,2458000.5,0.439906402,8.941631049,289.7278185,664.5012121,0.834690574,5.219833941,2.145849024,2458079.108,317.4135378,0.541759734,0
25.4,0.022108281,4.106639958,33975164,18,4,0.00645835,5.832,2458000.5,0.150207652,7.10516194,337.6349471,393.5915795,0.893191121,79.5304567,1.208948592,2458142.801,229.8440389,0.914653714,0
20.151,0.247944784,19.7599874,62210304,8,6,0.144879,5.4,2458000.5,0.239960136,41.70743527,79.31492855,420.9375825,0.835441199,11.29743377,1.362972961,2458173.245,212.2624993,0.855233685,0
18.9,0.4411182,13.10910135,64673916,39,0,0.145406,4.163,2458000.5,0.301960994,21.95824588,96.00967403,768.1129406,1.145770039,158.1919171,2.137055215,2458186.147,272.9905346,0.468681077,0
21.4,0.139493823,6.817568046,9197361,28,6,0.0664216,3.571,2458000.5,0.492591135,5.859775756,265.7495812,1117.30743,1.069237604,27.50704121,3.145263471,2457688.692,100.4655062,0.322203174,0
18.8,0.46190746,20.12292035,65109844,74,0,0.209541,5.803,2458000.5,0.287746565,17.63552587,316.2223523,389.4126946,0.743319748,204.3110432,1.343914127,2457865.146,125.1309106,0.924469091,0
21,0.167708462,41.66503508,68161768,14,7,0.0100614,3.709,2458000.5,0.816327646,5.979575792,196.3360095,813.3693002,0.313210772,232.6532732,3.097327248,2457829.503,75.68387128,0.442603378,1
21,0.167708462,10.46120537,42423776,16,1,0.0984179,6.469,2458000.5,0.452792293,8.27869574,114.3798293,315.9585012,0.496790502,7.392326564,1.318938684,2457968.757,36.16756329,1.139390137,0
20.6,0.201629919,18.68062025,71716536,64,1,0.0367835,4.118,2458000.5,0.383606897,4.835215901,160.9186994,807.0069319,1.045627499,179.8823534,2.347101893,2457780.588,98.1010304,0.446092822,1
21.1,0.160160338,17.78771383,53748348,36,3,0.0344406,2.907,2458000.5,0.744335303,11.01689399,178.0285925,1562.952416,0.673858923,92.29293647,4.597568301,2458357.733,277.7172875,0.230333308,1
25.8,0.018388867,17.53339957,66948060,5,6,0.0427449,6.288,2458000.5,0.184136258,12.15731793,206.9549893,339.2020609,0.776588586,311.7207968,1.1271327,2458127.581,225.1269282,1.061314306,0
19,0.421264611,25.05118308,55948736,63,0,0.140456,4.214,2458000.5,0.531789858,13.15019649,55.92606293,720.8388257,0.736660379,144.3395454,2.410047963,2457826.443,86.92712167,0.49941816,0
21.2,0.152951935,15.23122421,27602444,20,0,0.109607,5.316,2457600.5,0.122430007,28.94828138,118.5841152,454.5876817,1.015378405,72.06262379,1.298689789,2457457.327,113.3827336,0.79192643,0
19.9,0.278326768,20.66328056,72823856,46,0,0.266142,4.111,2458000.5,0.195081536,39.04019196,295.136939,733.8195854,1.281580246,354.9378971,1.902792588,2457945.866,26.80279799,0.490583799,0
25,0.02658,5.322600393,12594560,10,4,0.0178519,5.788,2458000.5,0.099405007,2.644959577,316.9235324,401.1214467,0.958622972,255.0255542,1.170242899,2458043.489,321.4180854,0.897483799,0
21.7,0.121494041,18.253267,26150712,18,1,0.13446,5.674,2458000.5,0.212458719,29.65687242,125.0490566,398.7682011,0.835003038,223.4688006,1.285528441,2458123.694,248.7830992,0.902780109,0
21,0.167708462,15.23123818,27602432,22,0,0.112305,5.316,2458000.5,0.12243869,28.94759777,118.5788098,454.5672487,1.015337932,72.05834115,1.298660919,2457911.899,70.16831954,0.791962028,0
17.1,1.010543415,17.96834259,44262780,131,0,0.131597,5.253,2458000.5,0.358876678,9.583607775,355.9423257,474.1672348,0.762951594,202.3702392,1.617094702,2458215.8,196.5385831,0.759225804,0
17.2,0.96506147,26.7329501,52472208,64,0,0.0389748,3.012,2458000.5,0.645823075,28.41493579,142.3615136,1444.579872,0.885759227,218.496288,4.116030352,2457936.021,16.06853047,0.249207404,1
18,0.667659414,20.14826539,38861172,38,0,0.00449032,3.899,2458000.5,0.738427461,16.45220468,322.2235768,767.2755246,0.429036353,71.73407104,2.851402454,2458295.766,221.4635216,0.469192602,1
27.1,0.010105434,6.803553397,14004746,11,7,0.000993394,5.469,2458000.5,0.314246441,1.77761055,124.6711589,441.9134283,0.778623041,93.25843623,1.49223077,2458147.468,240.2740178,0.814639196,0
24.5,0.033462237,22.19428672,67972936,10,7,0.0124822,5.13,2458000.5,0.307129005,16.9314363,110.0275647,495.5243418,0.849108964,291.2561634,1.601878217,2458125.224,269.3875846,0.72650316,0
21.9,0.110803882,7.608604581,9631403,28,0,0.0509947,5.597,2458000.5,0.280023476,3.305783412,29.13247159,423.617807,0.794759125,198.9835159,1.412977096,2457989.666,9.206632414,0.849822633,0
19.9,0.278326768,18.85157418,67534872,17,0,0.308928,3.974,2458000.5,0.38948812,26.21190007,290.7058737,824.58281,1.050633761,96.28732514,2.391178909,2457957.4,18.8167955,0.436584411,0
22.4,0.088014652,11.00225596,44337056,21,0,0.00654039,5.694,2458000.5,0.351090093,2.183009675,270.4980323,406.7141509,0.69712658,72.98363797,1.451481641,2457844.06,138.4717494,0.885142548,0
25.5,0.021113245,6.418779561,50071516,9,6,0.00997283,6.633,2458000.5,0.206613456,14.26871365,35.18007778,306.5141575,0.705861625,222.2875478,1.073502118,2457920.31,94.18293084,1.174497136,0
21.9,0.110803882,20.75124226,59668472,13,2,0.0360908,6.446,2458000.5,0.378540305,26.05279691,132.1133405,314.2401183,0.562153738,228.8546759,1.246986074,2458122.294,220.4697639,1.14562075,1
21.1,0.160160338,17.64053264,65105560,15,1,0.316524,4.189,2458000.5,0.193873449,32.36162591,308.440675,732.0215106,1.281406246,42.72053405,1.897762692,2458014.375,353.1765938,0.491788827,0
16.9,1.108038821,9.750687599,48056728,89,0,0.0203525,5.676,2458000.5,0.483169323,8.885155541,325.5773203,400.4802264,0.549545156,121.3674691,1.577051351,2457837.454,146.5654501,0.898920786,1
18.9,0.4411182,16.50767174,35679916,52,0,0.00433054,3.539,2458000.5,0.532484748,8.168524524,299.0216816,1114.737577,0.983660562,332.9520295,3.224375682,2457678.054,104.1327876,0.322945963,1
24.4,0.035039264,5.326092084,1343800.5,16,6,0.00658783,5.724,2458000.5,0.158653712,3.035105218,148.4224509,408.922585,0.907130766,96.25627304,1.249248312,2458200.197,184.1941073,0.880362233,0
19.2,0.384197891,5.606924086,54228084,15,1,0.210193,3.373,2458000.5,0.484338254,7.384810398,135.4458068,1324.1829,1.216927243,199.4155903,3.502939037,2457476.752,142.3892533,0.271865767,0
24.1,0.040230458,10.6286834,54589948,5,7,0.0579241,5.286,2458000.5,0.103170461,13.20663622,139.0319761,476.4456116,1.070663935,172.4678274,1.317000361,2457824.077,133.3043651,0.755595164,0
22.4,0.088014652,6.898151002,31518710,24,5,0.176799,3.406,2458000.5,0.484043002,10.23793726,316.273613,1275.90055,1.187843173,9.359399737,3.41658385,2458531.943,210.051374,0.282153652,0
20.5,0.211132445,16.0610729,14393517,21,0,0.0886756,3.79,2458000.5,0.451712224,25.10976224,326.2935609,910.6602865,1.008123823,45.84567702,2.669229079,2457647.735,139.4542232,0.395317557,0
24.7,0.030517923,6.509155604,46827044,8,5,0.0399666,5.607,2458000.5,0.195811155,4.866661516,123.0169567,424.5675373,0.889044739,32.74943894,1.321990007,2457880.388,101.8451616,0.847921634,0
22.1,0.101054342,3.747270015,47691448,20,0,0.218335,3.436,2458000.5,0.465607025,1.597392679,134.5294666,1276.936801,1.230952773,189.2213363,3.375966972,2458519.839,213.5855306,0.281924681,0
25.6,0.020162992,5.383319868,23042164,10,7,0.0106174,5.933,2458000.5,0.227255364,6.134197098,313.4912318,379.387151,0.792547792,80.87904336,1.258706282,2457880.828,113.556222,0.948898768,0
21.2,0.152951935,3.613994401,42932332,21,0,0.256524,3.122,2458000.5,0.542486669,5.444723009,287.6952136,1638.51165,1.244431964,65.33447758,4.195549252,2458721.956,201.4877014,0.21971159,0
22.9,0.069912523,16.64138682,37263224,10,6,0.139184,3.567,2458000.5,0.524622033,10.49177285,192.378715,1090.047418,0.985379883,98.73952941,3.160289252,2457573.805,140.9207214,0.330260862,0
18.6,0.506471459,23.85508128,73239968,71,0,0.0656486,4.688,2458000.5,0.335197961,40.48111954,200.5010559,548.4682643,0.871754894,139.0160939,1.750845044,2458170.148,248.6473618,0.656373438,0
21.4,0.139493823,6.57154128,4913150,22,0,0.0321026,5.128,2458000.5,0.229796528,9.111115274,358.484739,505.6059176,0.956638716,21.7312534,1.527480742,2457752.165,176.8185663,0.712016983,1
22.5,0.08405334,6.73859225,33412794,32,0,0.0138531,6.383,2458000.5,0.177246192,1.258410718,30.79261084,331.7720475,0.77166857,344.373715,1.104150326,2457835.579,178.9526449,1.085082371,0
24.8,0.029144391,2.947504385,6109771,12,3,0.0032375,6.159,2458000.5,0.027959994,5.245386713,183.0540349,355.917491,0.955398912,233.6172031,1.010361563,2457922.194,79.20419557,1.01147038,0
21.6,0.127219879,13.83904903,8720540,12,0,0.0303541,5.504,2458000.5,0.254507446,23.89713993,356.1775273,427.264108,0.827640942,268.1774968,1.392745936,2458074.749,297.4399748,0.842570188,1
22.6,0.080270317,20.54377478,65746688,8,2,0.248486,6.182,2458000.5,0.410633001,17.51596547,341.7326486,342.0193591,0.564097258,358.4167843,1.350150602,2457976.318,25.45282715,1.052571998,0
25.3,0.023150212,12.74971811,3057553.75,9,9,0.011159,3.534,2452179.5,0.566083008,6.237579887,182.5831873,1099.247351,0.904491849,130.1881216,3.264470725,2452140.314,12.83341053,0.327496809,0
25.1,0.025383703,13.96900459,61398996,27,0,0.0255378,7.04,2457703.5,0.307568012,3.408069017,160.1124109,275.3331386,0.573522546,169.6693164,1.083022951,2457669.157,44.90396579,1.307506978,0
20.3,0.231502122,29.02941476,74137568,7,5,0.311256,4.783,2458000.5,0.472753977,35.59543237,130.6086873,527.4356429,0.673587488,155.3414931,1.881528941,2457948.607,35.41968328,0.682547729,0
24.4,0.035039264,12.47329044,962081.875,8,8,0.0029364,4.023,2452188.5,0.523202237,4.032112471,192.4858786,814.0729652,0.813537318,245.1052137,2.598967443,2452234.686,339.5754388,0.442220803,0
20,0.2658,6.635364771,39964484,21,4,0.242684,3.172,2458000.5,0.534166465,10.44153598,167.3196836,1539.511081,1.215496403,218.5695581,4.003090547,2458371.781,273.1794173,0.233840473,0
19.7,0.305179233,31.81349659,63958932,19,1,0.340435,4.768,2458000.5,0.522425174,45.5027007,211.798489,506.5600453,0.59392248,143.0152118,1.89332118,2457748.297,179.2346061,0.710675868,0
25,0.02658,15.05394045,50290708,13,5,0.0126898,5.888,2458000.5,0.152523816,2.837680276,25.74093476,387.1664475,0.881036079,247.7282969,1.19816354,2457916.626,77.98843571,0.92983264,0
18.5,0.530340723,6.966518421,14141745,67,0,0.0782697,3.342,2458000.5,0.541289914,4.181419269,198.3329271,1314.906279,1.077463427,175.1744348,3.620333548,2457444.834,152.1322995,0.273783771,0
26.8,0.011602591,12.02402557,29185414,10,6,0.00192973,6.8,2458000.5,0.218438846,4.922640287,203.4728097,294.5126454,0.677069596,36.47153104,1.055538511,2458032.827,320.4851332,1.22235838,0
20.2,0.242412481,19.05551685,30965718,14,0,0.200098,3.306,2458000.5,0.637131798,22.71505343,17.06652912,1176.474283,0.791416172,9.657373684,3.570587262,2458088.126,333.1864545,0.305999039,0
26.6,0.012721988,14.03697739,58972468,6,7,0.0254085,5.113,2458000.5,0.174671566,12.5624955,175.642734,508.8290755,1.029459193,184.8979343,1.465206326,2457797.995,143.2739643,0.707506739,0
26.1,0.016016034,10.9191622,39638592,8,6,0.029105,6.697,2458000.5,0.229795318,15.57264136,166.6009518,300.487697,0.676225692,145.5812483,1.079737904,2457861.597,166.4127259,1.198052378,0
21.308,0.14553082,14.78808439,35477068,21,4,0.133663,6.189,2458000.5,0.228574053,21.70083901,205.3372978,344.4041786,0.741778485,206.7912512,1.181357462,2458071.055,286.2501337,1.045283485,0
21.378,0.140914271,13.94092462,68625304,6,4,0.239149,5.528,2458000.5,0.307725222,24.60649083,214.7836033,421.0276453,0.761061875,348.0392807,1.437665853,2457888.125,96.08625451,0.855050741,0
19.1,0.40230458,22.08327625,51241496,45,0,0.117222,3.477,2458000.5,0.600065089,10.39392567,288.1311859,1112.368646,0.840277738,174.7007299,3.361794721,2457799.472,65.05943128,0.323633717,0
22.5,0.08405334,8.109155113,29103696,8,9,0.191272,4.801,2452210.5,0.180400191,15.35668553,33.25955943,578.0355559,1.113027598,60.67551823,1.602999384,2452277.496,318.2750118,0.622799058,0
25.1,0.025383703,8.32619264,2228186.75,8,9,0.014091,3.253,2452226.5,0.586211602,5.851546251,231.7457686,1371.007543,0.999399791,168.6055104,3.831087463,2452217.171,2.449603721,0.262580612,0
18.2,0.608912622,31.60932756,49541704,165,0,0.0578928,6.455,2455233.5,0.664511877,7.220327144,61.96858337,307.0898465,0.298851315,193.5473642,1.482739709,2455249.136,341.6700532,1.172295353,0
19.2,0.384197891,15.39050972,11187230,7,0,0.0217859,3.31,2458000.5,0.641697747,15.56481203,36.04510773,1207.145902,0.794981637,65.99289309,3.642510066,2458296.9,271.6064052,0.2982241,1
21,0.167708462,14.53730482,19387520,25,0,0.128778,4.954,2458000.5,0.18667997,26.51940651,230.4097363,525.2230966,1.036155796,119.3994037,1.511809969,2457942.923,39.4648933,0.685423018,0
24.3,0.036690614,12.59173734,29724434,15,2,0.00180294,6.139,2458000.5,0.201270748,2.341697091,216.4257768,356.5253931,0.785948852,78.74582231,1.182049314,2457851.647,150.3036906,1.009745749,0
25.3,0.023150212,9.076816968,47451108,7,7,0.0121086,6.179,2458000.5,0.354922643,2.737396785,86.52928088,348.1043592,0.624720591,127.9461479,1.312165226,2457951.779,50.38631597,1.034172628,0
22,0.105816886,21.94410925,39088676,25,1,0.0479033,7.389,2458000.5,0.499523958,7.611572905,62.2387124,248.4933125,0.387133551,191.9415778,1.159927722,2457877.826,177.7213262,1.44873114,0
28.3,0.00581507,15.97013112,35025420,5,5,0.00235268,6.526,2458000.5,0.288363535,0.713456461,51.5788463,316.4460099,0.646733948,225.4039685,1.17086248,2457881.514,135.3625985,1.137634822,0
21.7,0.121494041,4.419271013,41490344,14,5,0.280408,2.993,2458000.5,0.573621859,6.922087066,192.6361356,1838.79428,1.252424083,226.4856314,4.62228647,2457740.504,50.90219282,0.195780465,0
23.7,0.048367649,17.6857715,38052756,12,5,0.00748771,7.34,2458000.5,0.283433449,26.94562709,233.3716211,251.2068937,0.558314125,8.286453516,0.999989496,2457912.589,125.984075,1.433081691,0
21.1,0.160160338,7.806605231,60691420,26,1,0.186385,4.444,2458000.5,0.233014959,15.39783205,37.60622988,681.9673984,1.162957075,331.2807151,1.869584663,2458295.443,204.3041742,0.527884472,0
19.4,0.350392641,18.48648914,31976346,15,1,0.0782646,3.286,2458000.5,0.768444423,4.651806602,340.3716294,1113.003651,0.486691791,353.8374268,3.716979709,2457769.581,74.690665,0.323449074,0
24.6,0.031956189,10.63373955,12713258,7,7,0.0161957,5.76,2458000.5,0.123995623,16.33854515,59.12378876,399.8026745,0.930403041,289.2228439,1.193794203,2458172.696,204.9470226,0.900444202,0
20.1,0.253837029,10.49173107,24236808,26,0,0.0153549,3.647,2458000.5,0.572289714,7.883956698,140.4855051,1005.646644,0.840196786,313.4240841,3.088615839,2458293.582,255.0829185,0.357978622,1
26.207,0.015245967,26.10416031,71905272,1,6,0.00784378,6.733,2458000.5,0.381023864,0.95238206,188.5216328,296.6990115,0.538872086,18.566623,1.202300326,2457922.087,95.14235306,1.213350858,0
20.8,0.183888672,16.75914123,32238712,10,6,0.161359,3.41,2458000.5,0.472940136,27.98554011,255.2857881,1160.739219,1.139245793,167.9065943,3.183776582,2458052.132,343.9865259,0.310147184,0
